gene_symbol,UMAP 0,UMAP 1
DHX38,0.18915197,12.361689
DHX40,1.8508825,6.4100714
DHX57,-0.38375297,8.316151
DHX58,4.975883,12.502722
DHX8,-1.4041425,10.32849
DHX9,0.16801055,8.030743
DIABLO,8.290972,8.507268
DIAPH1,-1.3649555,10.344031
DIAPH2,-3.9374244,6.025261
DIAPH3,-0.17279515,5.8786473
DIDO1,-3.758644,9.102276
DIMT1,3.283214,5.9520445
DIO1,6.6756554,8.593306
DIO2,-1.4467695,6.206528
DIO3,6.7908998,12.169448
DIP2A,-3.4522698,8.75968
DIP2B,-3.7421877,7.612931
DIP2C,-3.8744967,8.317523
DIPK1A,4.0498567,6.1961637
DIPK1B,5.976557,12.45931
DIPK1C,3.2170076,11.806918
DIPK2A,-0.6480649,8.577898
DIPK2B,-0.20019308,11.731606
DIRAS1,2.6652508,12.649114
DIRAS2,0.5992438,9.113841
DIRAS3,7.9694085,7.7793045
DIS3L,1.4222128,9.766221
DIS3L2,2.1801047,12.246333
DISC1,-2.9950352,8.631905
DISP1,-0.13492118,10.272689
DISP3,-1.2350202,12.695014
DIXDC1,-1.4099573,7.225325
DKC1,5.0224533,9.680896
DKK1,6.488695,7.643869
DKK2,1.7188745,7.46101
DKK3,4.9823847,10.523618
DKK4,10.650116,8.412719
DKKL1,11.384624,9.872393
DLAT,1.051855,5.319739
DLC1,-3.458373,8.294619
DLD,1.681479,5.637277
DLEC1,-2.3792133,10.749931
DLEU7,8.886057,8.116353
DLG1,-0.20918217,5.927263
DLG2,-3.2394586,6.6652894
DLG3,-1.9943451,10.085049
DLG4,-2.6447725,9.971859
DLG5,-3.31303,9.937841
DLGAP1,-3.176855,8.756314
DLGAP3,1.0716017,13.678802
DLGAP4,-1.1737636,12.601896
DLGAP5,2.85862,5.6272016
DLK1,-0.3563491,11.722988
DLK2,9.21921,11.846447
DLL1,2.4411595,12.638796
DLL3,7.9168897,12.703888
DLL4,2.5343447,12.731831
DLST,4.0898166,11.225873
DLX1,5.6179314,10.946894
DLX2,5.3925133,12.114362
DLX3,5.198065,12.15749
DLX4,7.2066836,11.7352915
DLX5,8.845761,10.63057
DLX6,5.4049315,10.786917
DMAC1,4.259099,6.351853
DMAC2,8.237663,10.703047
DMAC2L,3.1655588,8.703968
DMAP1,8.424868,11.281333
DMBT1,-3.1247933,10.435277
DMBX1,-0.9174863,11.610957
DMC1,5.1336746,7.537313
DMGDH,3.085307,8.402052
DMKN,7.9235063,11.136094
DMP1,4.434711,8.305838
DMPK,5.016654,13.34006
DMRT1,5.2925534,9.472596
DMRT2,5.479239,11.299551
DMRT3,5.267104,11.428
DMRTA1,-0.46738306,4.882132
DMRTA2,3.8532174,13.069906
DMRTB1,7.8672724,12.035174
DMRTC1,9.666352,10.364744
DMRTC1B,9.524254,10.576193
DMRTC2,8.367929,10.843319
DMTF1,1.5349596,7.3234506
DMTN,4.0458884,13.05589
DMWD,1.7623252,13.548936
DNA2,0.59190166,5.930926
DNAAF1,5.9346776,10.879681
DNAAF10,4.474724,8.823228
DNAAF11,2.016267,7.7683883
DNAAF2,2.3913627,9.842124
DNAAF3,7.1257906,12.510988
DNAAF4,6.1769195,7.037648
DNAAF5,2.6537066,12.631754
DNAAF6,6.014563,5.65711
DNAAF8,5.6342044,12.666002
DNAAF9,-2.0779326,9.722318
DNAI1,4.7958007,10.937952
DNAI2,6.326472,11.788691
DNAI3,3.0846767,7.6615987
DNAI4,1.4682939,5.630417
DNAI7,4.4334917,5.9277387
DNAJA1,4.992459,6.5104165
DNAJA2,2.9761417,5.857112
DNAJA3,4.209745,11.331642
DNAJA4,2.8495243,10.220302
DNAJB1,5.7109737,10.705761
DNAJB11,7.9755526,7.9550033
DNAJB12,3.3851595,11.719678
DNAJB13,10.177699,9.442611
DNAJB14,-1.4716691,5.249711
DNAJB2,2.9573774,13.111124
DNAJB4,3.1555133,4.99138
DNAJB5,4.7101526,11.880046
DNAJB6,4.8129086,10.45711
DNAJB7,3.9904866,5.34706
DNAJB8,7.2071905,12.019828
DNAJB9,4.055715,5.5039253
DNAJC1,6.4690843,10.083828
DNAJC11,2.2813792,12.26217
DNAJC12,8.367879,6.9073853
DNAJC13,-3.2408164,6.2103004
DNAJC14,2.3425438,11.055777
DNAJC15,-3.1943746,5.9696646
DNAJC16,-1.7579658,8.007655
DNAJC17,1.6235665,12.370313
DNAJC18,-0.5266238,9.4311905
DNAJC19,7.71463,6.4577293
DNAJC2,4.7598033,5.8562255
DNAJC21,-1.6753261,5.851682
DNAJC22,0.23831478,10.344689
DNAJC24,3.4462395,5.2615905
DNAJC25,5.391392,7.9082265
DNAJC25-GNG10,8.143607,7.0095153
DNAJC27,-0.35298166,7.4832873
DNAJC28,6.712398,6.0100703
DNAJC3,-1.2936965,6.343487
DNAJC30,4.5878935,11.407506
DNAJC4,10.837138,10.77568
DNAJC5,-1.0287963,11.908982
DNAJC5B,5.943931,6.9533896
DNAJC5G,6.1261706,9.75945
DNAJC6,-2.4634037,7.99664
DNAJC7,7.794405,8.5566435
DNAJC8,7.132728,8.15973
DNAJC9,5.1099653,7.622974
DNAL1,-3.6689126,6.1452985
DNAL4,9.411488,10.140974
DNALI1,3.7317905,9.829092
DNASE1,9.687573,9.84398
DNASE1L1,4.6312532,11.646089
DNASE1L2,10.4049,11.32413
DNASE1L3,8.848499,8.566964
DNASE2,6.7583027,10.799632
DNASE2B,8.369634,7.342109
DND1,8.769542,11.37126
DNER,2.445543,9.839354
DNLZ,2.6598313,13.483562
DNM1,2.7676768,12.908756
DNM1L,0.15224737,6.6484537
DNM2,1.5990113,13.211274
DNM3,-3.315478,6.8440366
DNMBP,-1.8482106,10.238649
DNMT1,-1.1965593,11.990527
DNMT3A,-3.8391032,9.032078
DNMT3B,0.20962168,11.294754
DNMT3L,9.610647,10.575691
DNPEP,1.7053467,10.679969
DNPH1,12.015275,9.35037
DNTT,6.536331,8.444183
DNTTIP1,9.969909,9.586761
DNTTIP2,-1.7315396,6.433956
DOC2A,7.360418,12.330488
DOC2B,-2.3563604,11.192757
DOCK1,-2.062115,9.169061
DOCK10,-2.9708207,7.416722
DOCK11,-2.6792645,6.547678
DOCK2,-1.680945,10.195317
DOCK3,-3.6302667,8.301993
DOCK4,-3.528396,6.729337
DOCK6,-2.6208518,11.3253565
DOCK7,-2.8875628,6.507689
DOCK8,-3.1726725,9.046312
DOCK9,-3.1505835,7.887554
DOHH,9.608592,11.852292
DOK1,7.8918753,11.780389
DOK2,8.752189,11.860004
DOK3,1.9331816,12.91537
DOK5,6.3096147,8.585117
DOK6,-3.7210782,6.0307164
DOK7,5.1929183,13.3088
DOLK,6.592717,11.455463
DOLPP1,6.3206115,11.279056
DONSON,4.459951,8.627948
DOP1A,-3.3824384,6.396176
DOP1B,-3.226809,9.157684
DOT1L,-3.2633164,10.733358
DPAGT1,6.1005363,10.309259
DPCD,10.922506,8.575449
DPEP1,9.486314,11.485286
DPEP2,8.832786,10.879971
DPEP2NB,10.13431,9.537181
DPEP3,8.889074,11.264029
DPF1,5.8775864,12.711179
DPF2,1.7762141,11.116212
DPH1,4.544673,12.201552
DPH2,5.142377,12.035429
DPH3,1.3522555,5.669025
DPH5,6.9200916,7.323607
DPH6,5.6137395,6.346056
DPH7,5.951319,11.518574
DPM1,7.9247394,6.0104036
DPM2,10.983046,10.105349
DPM3,12.924904,8.196364
DPP10,-1.8472074,6.047793
DPP3,4.638782,12.480247
DPP4,1.7732055,7.9041734
DPP6,-0.36225697,11.675372
DPP7,9.704764,11.877983
DPP8,-2.8935924,5.8115864
DPP9,0.46492928,12.717512
DPPA2,8.664024,8.0564165
DPPA3,8.740769,6.800162
DPPA4,4.2141056,7.532138
DPPA5,11.357317,8.203082
DPT,7.9585695,8.828261
DPY19L1,-0.41783872,5.5155706
DPY19L2,1.0400056,5.405058
DPY19L3,-1.5256698,5.914358
DPY19L4,-1.788244,5.472148
DPY30,10.629257,6.953206
DPYD,0.4615868,6.6281977
DPYS,5.891894,9.433648
DPYSL2,-0.14918649,10.655123
DPYSL3,-1.1029153,10.642413
DPYSL4,4.692747,13.196191
DPYSL5,-1.0294673,12.117955
DQX1,4.613261,11.518115
DRAM1,2.765641,9.474246
DRAM2,5.544344,6.325476
DRAP1,11.671407,9.771052
DRAXIN,-3.1418858,9.758051
DRC1,5.1579747,10.7087
DRC3,6.8364882,10.530371
DRC7,2.3562586,12.301776
DRD1,1.2242794,9.396958
DRD2,4.1346173,13.2441435
DRD3,3.6213305,10.007263
DRD4,10.209154,11.87333
DRD5,5.247328,12.31461
DRG1,8.183288,8.283608
DRG2,7.620239,11.2471895
DRGX,3.0022008,10.800898
DRICH1,9.840861,8.445351
DROSHA,-1.7871395,8.844037
DRP2,-3.111619,9.122769
DSC1,0.3323277,7.3837852
DSC3,-3.2283683,6.0888767
DSCAM,-3.7598803,9.004266
DSCAML1,-2.8912165,11.078187
DSCC1,4.680062,6.2235312
DSEL,-3.9798827,6.096772
DSG1,-2.945574,5.7822413
DSG2,-0.9985346,6.8229413
DSG3,-1.0961441,7.546091
DSG4,0.12765844,6.735857
DSN1,5.638187,8.181733
DSPP,2.0008006,7.6341896
DSTN,2.0210037,6.3878484
DSTYK,-3.6095405,8.01529
DTD1,0.7441342,9.77908
DTD2,3.2875953,5.9530463
DTHD1,-2.4091294,6.176644
DTL,0.26636004,7.64093
DTNA,-2.1453903,8.062898
DTNB,5.1149864,11.784526
DTNBP1,9.610802,9.017691
DTWD2,-1.5947565,5.668655
DTX1,1.0902708,13.520577
DTX2,4.803898,13.198216
DTX3,7.157105,11.923389
DTX3L,-1.0348324,8.0889015
DTX4,-2.7295792,9.790361
DTYMK,10.562013,9.876055
DUOX1,-1.4030579,11.931431
DUOX2,-2.2340493,11.056836
DUOXA1,3.3476236,12.093889
DUOXA2,8.381953,11.614269
DUS1L,6.5851965,12.768445
DUS2,6.8987947,10.464861
DUS3L,8.092531,12.366212
DUS4L,4.573933,6.372669
DUS4L-BCAP29,-2.650422,6.152091
DUSP1,6.461073,11.162903
DUSP10,4.515188,9.292196
DUSP12,8.449096,7.608816
DUSP13,9.659941,10.589436
DUSP14,8.443014,8.835667
DUSP15,10.6362915,11.258237
DUSP16,-2.9060965,8.175762
DUSP18,3.1920407,11.333575
DUSP19,-0.69727093,5.9788914
DUSP2,8.983656,11.876045
DUSP21,10.419266,8.43374
DUSP22,3.3023322,10.712918
DUSP23,11.755564,9.978846
DUSP26,8.520065,11.656487
DUSP28,-0.026271587,10.894147
DUSP29,10.75905,10.261271
DUSP3,1.0144974,10.829334
DUSP4,-1.8080316,10.034003
DUSP5,4.995367,11.343718
DUSP6,1.8384095,9.693609
DUSP7,2.7982197,12.5937805
DUSP8,-1.143945,12.771432
DUSP9,5.586282,13.160596
DUT,5.6181784,8.295425
DUX4,9.784986,11.98298
DUXA,9.140156,7.51889
DUXB,9.141578,7.558343
DVL1,1.9426919,13.747241
DVL2,3.5712142,12.964045
DVL3,-0.90811086,11.433882
DXO,9.485049,10.728407
DYDC1,10.862489,7.011274
DYDC2,6.769096,8.32044
DYNAP,6.317917,7.987786
DYNC1I1,3.0965333,10.398218
DYNC1I2,0.4552895,5.7145667
DYNC1LI1,4.6386065,7.241752
DYNC1LI2,0.7167383,6.3070726
DYNC2I1,1.0270592,10.214467
DYNC2I2,8.583828,12.198015
DYNC2LI1,7.7217665,6.638494
DYNLL1,10.964754,7.159721
DYNLL2,-2.2192292,8.135534
DYNLRB1,11.564304,8.615417
DYNLRB2,10.751866,6.9650435
DYNLT1,10.773552,7.0501914
DYNLT2,10.707451,7.1107664
DYNLT2B,10.841936,7.088177
DYNLT3,3.8983166,4.909175
DYNLT4,11.240521,10.557407
DYNLT5,4.197541,5.3294396
DYRK1B,5.6493497,13.161201
DYRK2,-4.059041,7.1389875
DYRK3,-3.3443797,6.570747
DYRK4,6.3533673,9.263429
DYSF,-2.5088508,11.227128
DYTN,6.2663765,9.084614
DZANK1,2.135873,10.608026
DZIP1,-3.4782014,7.44644
DZIP1L,2.3796732,12.332327
DZIP3,-1.2441542,6.270316
E2F1,4.874231,12.936303
E2F2,-1.2046765,11.615828
E2F3,-1.2460202,8.982436
E2F4,6.82882,11.617205
E2F5,5.7951064,8.364407
E2F6,2.9778688,8.764755
E2F7,-1.5739847,8.065025
E2F8,1.5928051,9.936616
E4F1,4.974323,13.322052
EAF1,0.434867,8.928543
EAF2,8.487346,6.3494425
EAPP,8.346363,7.207794
EARS2,-1.3469285,9.070328
EBAG9,4.004014,5.395655
EBF1,-0.99793935,6.8404765
EBF2,-0.5739727,8.657109
EBF3,-1.6817591,8.743235
EBI3,10.30012,10.312956
EBLN1,6.9237394,7.7047377
EBLN2,7.738424,7.5590067
EBNA1BP2,9.092247,8.916035
EBP,10.2838125,9.413752
EBPL,9.222509,7.491338
ECD,3.053912,8.574792
ECE1,-0.90710616,12.260505
ECE2,2.671344,12.450369
ECEL1,3.799499,13.536915
ECH1,10.246249,10.0035305
ECHDC1,4.412225,5.9191155
ECHDC2,9.217091,10.450621
ECHDC3,8.843454,11.323787
ECHS1,9.82942,9.752671
ECI1,9.605555,10.957152
ECI2,8.633992,7.812492
ECM1,7.0658035,11.890981
ECM2,2.2554123,5.7298493
ECPAS,-2.6453989,7.25888
ECRG4,10.595087,8.214296
ECSCR,10.457631,8.95347
ECSIT,8.919465,11.60297
ECT2,1.1232065,5.5874095
ECT2L,0.42833367,6.6341605
EDA,-0.9848378,10.743475
EDA2R,1.9917489,9.854016
EDAR,0.84370184,10.237393
EDARADD,3.0325656,10.8017235
EDC3,1.3771719,11.62375
EDC4,-0.64068246,12.56912
EDDM13,10.761387,8.963645
EDDM3A,9.386273,6.884762
EDDM3B,9.401831,6.939468
EDEM1,-1.7171872,8.120472
EDEM2,7.565586,10.441171
EDEM3,-2.4965014,5.709081
EDF1,11.974969,9.594839
EDIL3,0.055358082,4.783526
EDN1,5.844504,8.409553
EDN2,10.165639,10.378919
EDN3,4.706336,10.295045
EDNRA,1.130128,6.8367825
EDNRB,0.8984751,5.1026864
EDRF1,0.061818235,7.975823
EED,6.2424927,8.18037
EEF1A1,1.8341864,7.8645673
EEF1A2,8.894701,12.090684
EEF1AKMT1,9.243906,7.7875752
EEF1AKMT2,2.4398293,5.0066648
EEF1AKMT3,4.026502,10.344008
EEF1AKMT4,10.9287,10.031664
EEF1AKMT4-ECE2,2.1588664,12.43331
EEF1B2,10.226576,7.59759
EEF1D,7.017101,12.687835
EEF1E1,7.926351,5.961586
EEF1E1-BLOC1S5,10.082832,6.932401
EEF1G,9.419605,9.86313
EEF2,2.9627528,12.955067
EEF2K,-3.3812191,8.846116
EEF2KMT,5.011457,11.608472
EEFSEC,6.748407,12.618103
EEPD1,-0.44653916,11.682045
EFCAB10,9.900578,6.783047
EFCAB11,2.8661292,9.1905
EFCAB12,6.468685,11.694873
EFCAB13,1.3537437,5.311952
EFCAB14,-1.6553646,8.300458
EFCAB2,7.9086018,7.0527825
EFCAB3,7.9525557,7.0514927
EFCAB5,-0.9576991,6.4530563
EFCAB6,-0.5565959,9.482713
EFCAB7,4.88626,5.6780343
EFCAB8,0.46544433,11.698461
EFCAB9,10.14657,6.857947
EFCC1,3.0740993,13.532113
EFEMP1,4.616021,8.39336
EFEMP2,7.814861,12.097391
EFHB,3.7213888,7.7134953
EFHC1,-2.5053008,7.318406
EFHC2,2.1819177,5.759512
EFHD1,7.331864,11.160173
EFHD2,5.593261,12.734963
EFL1,1.5101073,9.021637
EFNA1,9.453599,10.037638
EFNA2,5.028169,12.887051
EFNA3,7.850983,11.948251
EFNA4,9.979223,10.099341
EFNA5,-1.1473582,7.682215
EFNB1,2.5964317,12.742489
EFNB2,-1.5468676,8.974006
EFNB3,3.0916061,12.330666
EFR3A,-0.5275608,5.43969
EFR3B,-2.8466532,10.04003
EFS,5.023243,12.365695
EFTUD2,0.49832535,11.47946
EGF,-1.9218341,6.6477966
EGFL6,4.6798315,9.348852
EGFL7,9.241463,11.952317
EGFL8,9.97459,10.160267
EGFLAM,-0.34091505,10.650568
EGLN1,-0.9595283,8.683515
EGLN2,6.595831,12.621756
EGLN3,3.9177108,9.126661
EGR1,3.4811678,11.482232
EGR2,3.2013905,11.021055
EGR3,0.6161657,10.168908
EGR4,6.506817,13.0784235
EHBP1,-0.561048,6.977375
EHBP1L1,-1.1630671,12.452073
EHD1,-0.1886984,12.674034
EHD2,1.5416893,12.990729
EHD3,-0.52938974,11.514801
EHD4,-1.8742763,10.371017
EHF,-1.0094764,6.4003515
EHHADH,1.5469397,6.9993095
EHMT1,-1.1737889,11.988355
EI24,5.391551,9.834668
EID1,5.3265057,6.3771415
EID2,8.398034,7.8814273
EID2B,6.9801297,9.210445
EID3,8.171228,7.7276487
EIF1,5.079648,9.244012
EIF1AD,3.5317864,10.771223
EIF1AX,0.8042551,5.491396
EIF1AY,5.4123697,5.2647877
EIF1B,8.771705,6.752738
EIF2A,1.0777004,6.40938
EIF2AK1,0.16537127,10.066311
EIF2AK3,-0.018214269,8.031405
EIF2AK4,-1.3282961,9.832526
EIF2B1,5.0021563,8.869079
EIF2B2,0.448212,9.736389
EIF2B3,6.844063,9.57142
EIF2B4,8.839454,9.929199
EIF2B5,4.864706,11.024941
EIF2D,6.767303,10.574968
EIF2S1,0.7801265,5.8011847
EIF2S2,4.1218,9.526278
EIF2S3,2.0749133,7.2430553
EIF2S3B,4.4735374,7.870701
EIF3A,-2.4416552,6.4092965
EIF3B,3.0455363,12.156807
EIF3C,3.2673676,12.452429
EIF3CL,3.251008,12.458295
EIF3D,7.183304,9.938319
EIF3E,5.748171,6.2602563
EIF3F,-2.396336,6.038263
EIF3G,10.960157,10.115551
EIF3H,1.1432475,6.65354
EIF3I,9.78026,9.506513
EIF3J,4.0679517,5.38969
EIF3K,11.263259,8.606664
EIF3L,3.9939148,10.6110735
EIF3M,-0.7964864,6.1808515
EIF4A1,7.7527156,9.728128
EIF4A2,6.1391053,6.287275
EIF4A3,5.0073605,10.43879
EIF4B,1.3609709,8.970085
EIF4E,3.9746094,5.279481
EIF4E1B,6.6430926,10.417486
EIF4E2,10.253516,8.369084
EIF4EBP1,11.711492,9.764373
EIF4EBP2,-2.901927,6.92157
EIF4EBP3,11.439609,9.039412
EIF4ENIF1,1.8917863,11.268512
EIF4G1,-1.3354366,11.764501
EIF4G2,1.548212,9.021542
EIF4G3,-2.859085,8.523784
EIF4H,4.6807613,10.63929
EIF5,-1.2922423,6.3432274
EIF5A,9.913314,9.775737
EIF5A2,-1.3495883,5.2553287
EIF5AL1,1.3626318,9.660686
EIF5B,-1.7670336,6.2449374
EIF6,10.374583,9.702032
EIPR1,8.619381,10.175573
ELAC1,5.481203,8.379105
ELAC2,1.6359563,11.768002
ELANE,11.198855,10.55318
ELAPOR1,-2.6415796,9.619843
ELAPOR2,-2.4048793,6.431081
ELAVL1,-2.080918,8.809273
ELAVL2,0.9836434,4.808271
ELAVL3,0.44724253,12.685503
ELAVL4,0.8377295,4.734644
ELF1,1.6480905,5.381487
ELF2,1.1003991,5.3386335
ELF3,3.1889417,11.267958
ELF4,-0.8280395,11.488545
ELF5,5.490143,8.149081
ELFN1,1.1955748,13.460241
ELFN2,-3.682355,10.038155
ELK1,3.4005525,12.253206
ELK3,0.7213375,8.808295
ELL,0.93595845,12.784669
ELL2,-0.9909329,5.7414346
ELL3,8.007619,8.9548025
ELMO1,-0.48839438,10.252649
ELMO2,1.7904423,11.219202
ELMO3,5.5717773,13.03951
ELMOD1,3.7807465,9.050326
ELMOD2,0.5982108,5.37694
ELMOD3,5.7470613,11.216063
ELN,2.9737973,12.947285
ELOA,-0.1338119,9.997721
ELOA2,3.1540275,12.504068
ELOB,11.080305,10.074567
ELOC,5.591529,6.3013606
ELOF1,6.5046945,12.031185
ELOVL1,9.167801,10.068982
ELOVL2,0.66070753,6.4543395
ELOVL3,8.757775,9.174058
ELOVL4,3.1086006,5.151737
ELOVL5,3.205204,6.1200886
ELOVL6,-2.1508648,6.365621
ELOVL7,1.3614342,5.52574
ELP1,-1.820433,7.925712
ELP2,-3.604579,6.26037
ELP3,2.8695953,10.306996
ELP4,-3.5618498,5.7569485
ELP5,9.454258,10.227996
ELP6,9.588974,9.557331
ELSPBP1,9.384131,7.9563413
EMB,0.96308076,5.445587
EMC1,-2.462577,8.8984
EMC10,-4.3522797,8.052421
EMC2,2.0538397,5.417785
EMC3,5.256967,9.135224
EMC4,9.602056,7.6999736
EMC6,11.678173,8.9870615
EMC7,9.230613,7.122865
EMC8,6.9468355,10.371667
EMC9,11.604011,9.768378
EMCN,1.0418429,5.3372483
EMD,9.572075,10.342874
EME1,5.50809,10.449377
EME2,-3.1956286,10.801074
EMG1,-0.15330108,10.91432
EMID1,6.880668,12.667735
EMILIN1,1.2518953,13.574081
EMILIN2,-1.7697704,11.165893
EMILIN3,1.2523117,13.431489
EML1,0.388028,9.074053
EML2,6.2821164,11.751099
EML3,2.5833,13.436693
EML4,-1.0813345,6.7030206
EML6,-3.5683942,8.1089945
EMP1,-1.3961403,7.3968163
EMP2,-0.6666274,9.932996
EMP3,11.787783,8.787549
EMSY,-1.4632989,8.899224
EMX1,6.7806916,13.016382
EMX2,5.3987327,10.842634
EN1,5.5194764,12.563978
EN2,2.9275875,11.540835
ENAM,-1.428247,7.6788096
ENC1,-0.52307445,9.633251
ENDOD1,0.254917,9.058499
ENDOG,10.6217165,11.271887
ENDOU,5.1383133,10.190363
ENDOV,4.133788,11.422549
ENG,3.8616736,13.266138
ENGASE,-0.27303058,12.731823
ENHO,11.021485,10.684269
ENKD1,9.577133,11.687511
ENKUR,1.5609996,5.890187
ENO1,8.515439,10.198168
ENO2,6.1180325,11.152102
ENO3,9.625729,10.30163
ENO4,3.3672144,9.482674
ENOPH1,6.172152,8.089798
ENOSF1,-0.61254394,8.228385
ENOX1,2.2457912,9.4098625
ENOX2,-0.6942105,7.0591636
ENPEP,-2.4018507,6.0800395
ENPP1,-3.1658492,6.273922
ENPP2,2.9614403,9.189097
ENPP3,2.5786726,8.077165
ENPP4,-0.49706957,4.9028363
ENPP5,1.3063725,5.11874
ENPP6,1.523393,9.947692
ENPP7,7.7347174,12.519436
ENSA,9.967167,9.443446
ENSG00000100101,-1.0352408,12.699374
ENSG00000111780,12.159867,8.9937
ENSG00000124593,4.042064,12.746159
ENSG00000125695,6.320316,10.558989
ENSG00000131152,11.202562,10.122692
ENSG00000141979,5.3605022,13.012949
ENSG00000142539,10.6222725,11.234087
ENSG00000144785,10.609512,9.00725
ENSG00000159239,-3.690652,8.244568
ENSG00000167774,12.540288,9.019002
ENSG00000167807,8.061129,11.900825
ENSG00000173366,1.6658047,13.171949
ENSG00000173867,2.9998538,10.219879
ENSG00000183889,9.960535,8.664656
ENSG00000187186,9.4847555,10.73051
ENSG00000188223,10.777308,10.240332
ENSG00000196826,1.0144653,6.9723063
ENSG00000197991,-2.0146322,6.233276
ENSG00000198211,5.0376625,12.933241
ENSG00000203546,11.876285,7.2616563
ENSG00000204003,5.8013153,11.825769
ENSG00000205236,1.6707125,13.384392
ENSG00000206549,3.3232646,13.216873
ENSG00000213204,4.9277754,7.4017024
ENSG00000214265,8.390582,7.1218424
ENSG00000226690,8.411275,6.7922683
ENSG00000228144,9.108207,6.961913
ENSG00000230707,9.73216,9.665485
ENSG00000235007,6.5487833,10.556154
ENSG00000236543,9.887109,11.292095
ENSG00000237378,8.277223,6.550205
ENSG00000239395,12.229086,7.6316676
ENSG00000239920,8.057881,8.74463
ENSG00000241489,-3.7156608,6.468609
ENSG00000241690,7.944289,11.070237
ENSG00000241962,6.683283,9.246007
ENSG00000243501,10.00256,8.688434
ENSG00000243696,-1.498324,11.782873
ENSG00000244255,1.6098069,11.760034
ENSG00000248235,12.339183,9.583379
ENSG00000248710,2.1226473,5.783916
ENSG00000248751,7.8394823,12.168511
ENSG00000248993,11.96412,8.708032
ENSG00000249141,11.684364,7.587562
ENSG00000249209,9.716765,8.851083
ENSG00000249240,12.042884,9.071195
ENSG00000249319,10.739087,8.741869
ENSG00000249590,9.575396,10.223981
ENSG00000249773,8.176566,9.828666
ENSG00000249967,7.369124,10.436178
ENSG00000250264,4.580611,12.557244
ENSG00000250349,10.175662,8.03474
ENSG00000250424,9.079826,10.581397
ENSG00000250644,6.904671,12.808473
ENSG00000250803,12.207322,7.07317
ENSG00000251012,12.533413,7.1617804
ENSG00000251184,12.511256,7.3139043
ENSG00000251246,10.963087,10.310088
ENSG00000251357,11.517723,9.297822
ENSG00000251537,-1.3700517,9.795842
ENSG00000251569,6.0289793,6.292051
ENSG00000254536,6.0320783,12.197754
ENSG00000254553,2.1866007,10.407306
ENSG00000254673,11.12464,7.092574
ENSG00000254692,3.7246528,10.997306
ENSG00000254706,11.911474,9.62841
ENSG00000254732,11.699295,8.276012
ENSG00000254979,11.589297,8.876685
ENSG00000255054,12.846705,8.121548
ENSG00000255292,11.972848,7.394849
ENSG00000255339,9.923488,9.667645
ENSG00000255432,12.166723,9.100206
ENSG00000255439,11.625391,9.955073
ENSG00000255508,-1.0329237,11.917249
ENSG00000255639,2.7478483,9.989584
ENSG00000255641,9.044244,6.9750323
ENSG00000255663,10.169134,6.8971486
ENSG00000255730,7.8340282,12.13123
ENSG00000255835,9.396784,11.82839
ENSG00000255872,4.8533683,11.019439
ENSG00000256029,12.914155,7.8368125
ENSG00000256100,12.387857,9.18578
ENSG00000256206,8.581182,7.162345
ENSG00000256349,1.945171,12.013001
ENSG00000256407,5.088282,12.555526
ENSG00000256500,4.957147,10.111948
ENSG00000256514,11.843822,9.738652
ENSG00000256566,10.314956,7.768628
ENSG00000256591,12.037771,7.9905868
ENSG00000256646,7.657635,6.565474
ENSG00000256825,8.850907,7.9891806
ENSG00000256861,3.4799354,10.416326
ENSG00000256950,12.117457,8.028541
ENSG00000256966,11.5673275,8.8957815
ENSG00000257062,10.837467,6.8823857
ENSG00000257065,10.557127,7.7219815
ENSG00000257184,11.039606,8.826226
ENSG00000257207,3.1467211,11.325888
ENSG00000257341,12.087304,9.820321
ENSG00000257355,11.509793,7.794549
ENSG00000257390,7.881715,8.773931
ENSG00000257411,11.63138,7.205505
ENSG00000257524,7.779025,12.156903
ENSG00000257767,11.415434,9.353367
ENSG00000257921,12.941401,8.024729
ENSG00000258052,11.156971,6.954221
ENSG00000258064,9.8245945,7.2579093
ENSG00000258311,2.2695477,11.425313
ENSG00000258417,5.2161636,11.547422
ENSG00000258461,1.0844483,11.648653
ENSG00000258465,10.518066,8.193266
ENSG00000258466,11.58484,7.6261067
ENSG00000258472,10.387277,8.857015
ENSG00000258529,3.2295272,10.3514805
ENSG00000258539,2.2025445,12.37519
ENSG00000258653,1.3247256,9.379231
ENSG00000258674,11.056583,10.781896
ENSG00000258677,10.166186,6.864893
ENSG00000258691,11.896869,8.748368
ENSG00000258728,11.340233,10.091331
ENSG00000258790,0.9460422,8.27946
ENSG00000258830,6.9084826,11.665427
ENSG00000258864,10.873525,6.9511003
ENSG00000258881,0.5737812,12.151705
ENSG00000258989,10.448078,7.825743
ENSG00000259060,11.295147,7.417258
ENSG00000259066,11.536511,7.167807
ENSG00000259132,10.917139,8.16854
ENSG00000259164,12.149884,8.717562
ENSG00000259171,8.004357,7.442792
ENSG00000259316,9.283913,7.3909435
ENSG00000259371,11.206321,9.619
ENSG00000259522,0.45662802,12.532398
ENSG00000259529,-1.4870325,11.974797
ENSG00000259753,4.126442,10.851682
ENSG00000259784,12.23563,9.840714
ENSG00000259900,11.295693,8.067672
ENSG00000260007,1.9660084,9.696299
ENSG00000260092,6.912968,12.445485
ENSG00000260170,10.357827,8.995635
ENSG00000260234,9.171278,7.4385595
ENSG00000260272,7.7222257,12.29358
